131313716	C=C,CC,C,CC,C1=CC=CC=C1,C[NH3+],[NH4+],[NH2+]=O,C=C,CC,C,CC,C1=CC=CC=C1,C[NH3+],[NH4+],[NH3+][O-],[NH2+]=O,[NH4+],C[NH3+],C1=CC=CC=C1,CC,C,CN,[NH3+][O-],[NH4+],C[NH3+],C1=CC=CC=C1,CC,C,CN,C=C,CC,C,CC,C1=CC=CC=C1,CC,C#N,C#N,CC,C1=CC=CC=C1,C[NH3+],[NH4+],[NH2+]=O,C#N,CC,C1=CC=CC=C1,C[NH3+],[NH4+],[NH3+][O-],C#N,CC,C1=CC=CC=C1,CC,C,CN,C=C,CC,C,CN,[NH2+]=O,[NH4+],[NH3+][O-]
130023426	CF,CC,C,CC,C1=CCCC=C1,C1=CC=CC=C1,CC,C,CC,C1=CCCC=C1,C1=CC=CC=C1,CN,C,CC,C1=CCCC=C1,C1=CC=CC=C1,CC,C,CC,CF,CF,CC,C,CN,CC,C,CN
117200791	CC,C1=CC=CC=C1,C1=CNCC1,CC,CC,C,C=O,CC,C1=CC=CC=C1,C1=CNCC1,CC,CC,C,CC,C=O,C,CC,CC,C1=CNCC1,CN,CC,C,CC,CC,C1=CNCC1,CN,CC,C1=CC=CC=C1,C1=CNCC1,CN,C=O,C,CC
657881	CC,CO,CO,C,CC,C1=CNSC1,C=S,CC,CO,CO,C,CC,C1=CNSC1,CC,C=O,C,CC,C1=CNSC1,C=S,C=O,C,CC,C1=CNSC1,CC,CC,CO,CO,C,C=O,C=S,C1=CNSC1,CC
67104756	CO,CO,C1=CCCC=C1,C1=CC=NN=C1,CC,C,C=O,CO,CO,C1=CCCC=C1,C1=CC=NN=C1,CC,C,CN,C=O,C,CN
131544292	CC,C1=CSN=C1,C1=CC=CC=C1,CC,C,CC,C#N,CC,C1=CSN=C1,C1=CC=CC=C1,CC,C,CN,C#N,CC,C,CN
91240659	C1CC2CNCC(C1)C2,CBr
134498212	C1CNCCN1,CN,C1=CC=CC=C1,CN,N=[NH2+],[N-]=[NH2+]
115900484	CC,C1=CCNC=C1,CN,CC,C1=C[NH]N=C1,CN,C=O,C1=CCNC=C1,CN,CC,C1=C[NH]N=C1,CN,CC,C1=CCNC=C1,C=O
122672119	CC,C1=CC=NC=C1,CN,CN,C,CC,C1=COC=N1,CC,C1=CC=NC=C1,CN,CN,C,C=O,C=O,C,CC,C1=COC=N1
102077805	C1=CCC=C1,CC,C=N,CN,C1=CC=CC=C1,CCl
128842085	C1CCNCC1,CN,CN,C1=CN=CC=N1,CC,C#N
64298057	CC,CN,CN,C,CC,CC,CC,CC,C=C,C=C,CC,CC,CC,CC,C,CC,C1=CC=CC=C1,CC,CN,CN,C,CC,C1=CC=CC=C1
117194323	CC,C1=CC=CC=C1,C1=COCC1,CC,CC,CC,CN,CN
53635190	CN,C1CCNCC1,CC,C1=CC=CC=C1,C=O,C1CCNCC1,CC,C1=CC=CC=C1,C=O,C1CCNCC1,CC,C1=CC=CC=C1,CN,C1CCNCC1,C=O,CN,C1CCNCC1,C=O,C=O,C1CCNCC1,C=O
134600225	C=C,C,CC,C,CN,CN,C,CO,CO,C,CC,C=C,C,CC,C,CN,CN,C,CO,CO,C,CC,C=C,C,CC,C,CN,CN,C,CO,CO,C,CC,CS,C,CC,C,CN,CN,C,CO,CO,C,CC,CS,C,CC,C,CN,CN,C,CO,CO,C,CC,CS,C,CC,C,CN,CN,C,CO,CO,C,CC,CC,C,CN,CN,C,CO,CO,C,CC,CC,C,CN,CN,C,CO,CO,C,CC,CC,C,CN,CN,C,CO,CO,C,CC,C=C,C,CC,C,CN,CN,C,C=O,CS,C,CC,C,CN,CN,C,C=O,C=O,C,CO,CO,C,CC,C=O,C,CO,CO,C,CC,C=O,C,CO,CO,C,CC,CC,C,CN,CN,C,C=O,CC,C,CC,C,C=C,CC,C,CC,C,CS,CC,C,CC,CC,C,CC,CC,C,CC,C=C,C,CS
131216359	CCl,C=C,C,CC,CS,CS,CC,C,CF,CCl,C=C,C,CC,CS,CS,CC,C,CF,CCl,C=C,C,CC,CS,CS,CC,C,CF,CC,C,CC,CS,CS,CC,C,CF,CC,C,CC,CS,CS,CC,C,CF,CC,C,CC,CS,CS,CC,C,CF,CC,C,C=C,CCl,CF,C,CF,CF,C,CF,CF,C,CF
104668773	C=C,C,CC,CN,CN,CC,CC,CC,C1CCOC1,CCl,C,CC,CN,CN,CC,CC,CC,C1CCOC1,C=C,C,CCl
121009122	CC,C,CC,C1=CC=CC=C1,CC,C1CCNC1,C=O,C=O,C,CC,C1=CC=CC=C1,CC,C1CCNC1,C=O,CC,C,C=O
110851884	C1=CC=NC=C1,CC,CN,CN,C,CC,C1=CON=C1,C1=CC=NC=C1,CC,CN,CN,C,C=O,C=O,C,CC,C1=CON=C1
105531530	CN,C1CCCNCC1,CC,CC,CC,C,C=O,CN,C1CCCNCC1,CC,CC,CC,C,CO,CF,C1CCCNCC1,CC,CC,CC,C,C=O,CF,C1CCCNCC1,CC,CC,CC,C,CO,CN,C1CCCNCC1,CF,C=O,C,CO
63823391	CC,CC,C1=CCCC1,C1=CC=CC=C1,CC,CC,CC,CC,C1=CC=CC=C1,C1=CCCC1,CN,CN,CC,CC,C1=CCCC1,CN,CN
107165766	C1CC1,C,CC,CN,CN,CC,CC,CC,C1=CC=CC=C1,CC,C,CC,CN,CN,CC,CC,CC,C1=CC=CC=C1,CC,C,C1CC1
13045226	CC,CC,CC,C1=CNCN=C1,CC,CC,CC,CC,CC,CC,C1=CNCN=C1,C1=C[NH]C=N1,CC,CC,CC,C1=CNCN=C1,C1=C[NH]C=N1
71563565	CC,C,CC,C1=CC=CC=C1,CC,C1=NN=CO1,CN,C=O,C,CC,C1=CC=CC=C1,CC,C1=NN=CO1,CN,CC,C,C=O
131048163	CC,C,C1CNCCSC1,CN,CC,C=O,C=O,CC,CN,C1CNCCSC1,C,CC,O=S,C1CNCCSC1,CN,CC,C=O,CC,C,C1CNCCSC1,O=S,O=S,C1CNCCSC1,C,CC,CC,C,CC
122642237	CC,C=C,CN,C1NN=NN1,CN,C1=CC=NC=C1,CC,C=C,CN,C1NN=NN1,C=O,C=O,C1NN=NN1,CN,C1=CC=NC=C1
81422016	CC,C,CC,C1CCC1,CC,C1=CC=CC=C1,CC,C,CC,C1CCC1,CC,C1=CC=CC=C1,CC,C1CCC1,CC,C,CC,CC,C1CCC1,CC,C,CC,CN,C1CCC1,CC,C,CC,CN,C1CCC1,CC,C,CC,CC,C1CCC1,CC,C1=CC=CC=C1,CN,C1CCC1,CC,C1=CC=CC=C1,CC,C1CCC1,CN,CC,C,CC
130706470	C=C,CC,C,CC,C1=CC=CC=C1,CF,C=C,CC,C,CC,C1=CC=CC=C1,CCl,C=C,CC,C,CC,C1=CC=CC=C1,CF,CF,C1=CC=CC=C1,CC,C,CN,CCl,C1=CC=CC=C1,CC,C,CN,CF,C1=CC=CC=C1,CC,C,CN,C=C,CC,C,CN,CF,C1=CC=CC=C1,CCl,CF,C1=CC=CC=C1,CF,CCl,C1=CC=CC=C1,CF
102256907	CC,C,CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C,CC,C,CO,CO,CC,C1=CC=CC=C1,C#N,CC,CC,C,CO,CO,CC,C1=CC=CC=C1,CC,C,CC,C,CC,CC,C#N,CC,C,CC,C,CC,CC,C#N,CC,C,CC
20872011	CC,C1CCNCC1,CN,C1=CC=CC=C1,CC,C=O
124510056	C1CCNCC1,CC,C1=NCCN1,C1=CN=CN=C1
72231599	C1CC1,CO,CO,C1=CC=NC=C1,CC,C,C=O,C1CC1,CO,CO,C1=CC=NC=C1,CC,C,CN,C#N,CC,C1=CC=NC=C1,CC,C,C=O,C#N,CC,C1=CC=NC=C1,CC,C,CN,C1CC1,CO,CO,C1=CC=NC=C1,CC,C#N,C=O,C,CN
101884945	CC,C1CCNC1,CN,CC,C1=CC=CC=C1,CC,C=O,C1CCNC1,CN,CC,C1=CC=CC=C1,CC,CC,C1CCNC1,C=O
131621716	CC,C1=C[NH]N=C1,CC,CC,C1=C[NH]C=C1,CC,C=O,CC,C1=C[NH]N=C1,CC,CC,C1=C[NH]C=C1,CN,C=O,CC,C1=C[NH]C=C1,CN
